Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
10307,classifier.3,"(2508, 3000)",20,12630,12630,0,0
10308,classifier.3,"(2527, 255)",28,12630,12630,0,0
10309,classifier.3,"(3999, 124)",0,12630,12629,1,0
10310,classifier.3,"(2628, 1905)",22,12630,12630,0,0
10311,classifier.3,"(2637, 1066)",13,12630,12630,0,0
10312,classifier.3,"(2161, 828)",7,12630,12630,0,0
10313,classifier.3,"(224, 1467)",14,12630,12630,0,0
10314,classifier.3,"(2637, 474)",8,12630,12630,0,0
10315,classifier.3,"(2296, 4031)",30,12630,7609,0,5021
10316,classifier.3,"(1359, 2790)",31,12630,12630,0,0
10317,classifier.3,"(2900, 1795)",29,12630,12488,142,0
10318,classifier.3,"(574, 3040)",27,12630,12630,0,0
10319,classifier.3,"(2414, 821)",20,12630,12630,0,0
10320,classifier.3,"(1923, 1772)",2,12630,12630,0,0
10321,classifier.3,"(3655, 132)",24,12630,12567,63,0
10322,classifier.3,"(3366, 3408)",31,12630,12630,0,0
10323,classifier.3,"(498, 3289)",13,12630,12630,0,0
10324,classifier.3,"(1908, 742)",6,12630,12630,0,0
10325,classifier.3,"(565, 3528)",5,12630,12630,0,0
10326,classifier.3,"(854, 2722)",21,12630,12630,0,0
10327,classifier.3,"(1804, 209)",15,12630,12630,0,0
10328,classifier.3,"(4014, 1683)",7,12630,12630,0,0
10329,classifier.3,"(1559, 2094)",3,12630,12630,0,0
10330,classifier.3,"(1887, 3994)",31,12630,12630,0,0
10331,classifier.3,"(632, 3821)",0,12630,12630,0,0
10332,classifier.3,"(1760, 3978)",13,12630,12630,0,0
10333,classifier.3,"(225, 3392)",6,12630,12630,0,0
10334,classifier.3,"(1123, 416)",0,12630,12630,0,0
10335,classifier.3,"(2349, 3039)",8,12630,12630,0,0
10336,classifier.3,"(369, 3906)",9,12630,12630,0,0
10337,classifier.3,"(790, 3204)",11,12630,12306,324,0
10338,classifier.3,"(2214, 3676)",19,12630,12630,0,0
10339,classifier.3,"(1040, 2445)",27,12630,12630,0,0
10340,classifier.3,"(2211, 3917)",15,12630,12630,0,0
10341,classifier.3,"(1207, 2950)",20,12630,12630,0,0
10342,classifier.3,"(496, 3478)",21,12630,11772,858,0
