Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
5287,layer3.0.conv2,"(4, 22, 0, 2)",14,10000,250,9750,0
5288,layer3.0.conv2,"(2, 49, 0, 1)",31,10000,359,9628,13
5289,layer3.0.conv2,"(3, 29, 1, 2)",7,10000,10000,0,0
5290,layer3.0.conv2,"(18, 12, 0, 2)",28,10000,17,9983,0
5291,layer3.0.conv2,"(32, 30, 2, 1)",0,10000,10000,0,0
5292,layer3.0.conv2,"(40, 42, 2, 1)",22,10000,14,9985,1
5293,layer3.0.conv2,"(63, 47, 2, 2)",19,10000,10000,0,0
5294,layer3.0.conv2,"(2, 35, 0, 2)",0,10000,10000,0,0
5295,layer3.0.conv2,"(53, 55, 2, 2)",3,10000,10000,0,0
5296,layer3.0.conv2,"(38, 45, 0, 2)",27,10000,71,9925,4
5297,layer3.0.conv2,"(1, 48, 0, 2)",3,10000,10000,0,0
5298,layer3.0.conv2,"(49, 42, 1, 1)",15,10000,2708,7292,0
5299,layer3.0.conv2,"(29, 57, 1, 1)",28,10000,4,9992,4
5300,layer3.0.conv2,"(5, 10, 1, 1)",9,10000,10000,0,0
5301,layer3.0.conv2,"(56, 53, 0, 0)",26,10000,10000,0,0
5302,layer3.0.conv2,"(8, 38, 2, 2)",3,10000,10000,0,0
5303,layer3.0.conv2,"(17, 45, 0, 2)",1,10000,10000,0,0
5304,layer3.0.conv2,"(35, 24, 1, 2)",25,10000,0,9951,49
5305,layer3.0.conv2,"(20, 50, 1, 1)",19,10000,40,9960,0
5306,layer3.0.conv2,"(58, 63, 0, 1)",0,10000,10000,0,0
5307,layer3.0.conv2,"(36, 23, 0, 2)",9,10000,10000,0,0
5308,layer3.0.conv2,"(32, 22, 0, 1)",0,10000,10000,0,0
5309,layer3.0.conv2,"(4, 35, 0, 1)",8,10000,10000,0,0
5310,layer3.0.conv2,"(39, 14, 2, 1)",21,10000,206,9793,1
5311,layer3.0.conv2,"(31, 50, 2, 0)",20,10000,70,9930,0
5312,layer3.0.conv2,"(43, 40, 1, 1)",1,10000,10000,0,0
5313,layer3.0.conv2,"(49, 22, 1, 2)",24,10000,378,9622,0
5314,layer3.0.conv2,"(1, 20, 1, 0)",23,10000,353,9646,1
5315,layer3.0.conv2,"(57, 7, 0, 0)",14,10000,526,9474,0
5316,layer3.0.conv2,"(18, 43, 2, 2)",18,10000,22,9978,0
5317,layer3.0.conv2,"(45, 23, 0, 0)",20,10000,0,10000,0
5318,layer3.0.conv2,"(17, 49, 0, 0)",17,10000,185,9815,0
5319,layer3.0.conv2,"(2, 17, 2, 1)",25,10000,413,9580,7
5320,layer3.0.conv2,"(23, 11, 1, 0)",6,10000,10000,0,0
5321,layer3.0.conv2,"(62, 37, 0, 2)",8,10000,10000,0,0
5322,layer3.0.conv2,"(16, 3, 1, 0)",26,10000,38,9961,1
5323,layer3.0.conv2,"(59, 22, 0, 1)",15,10000,68,9932,0
5324,layer3.0.conv2,"(22, 51, 1, 2)",13,10000,808,9192,0
5325,layer3.0.conv2,"(60, 0, 1, 0)",8,10000,10000,0,0
5326,layer3.0.conv2,"(45, 4, 0, 0)",14,10000,7,9992,1
5327,layer3.0.conv2,"(20, 5, 1, 2)",22,10000,31,9968,1
5328,layer3.0.conv2,"(0, 23, 0, 0)",26,10000,33,9963,4
5329,layer3.0.conv2,"(12, 6, 0, 2)",15,10000,3215,6785,0
5330,layer3.0.conv2,"(31, 27, 1, 2)",14,10000,1137,8863,0
5331,layer3.0.conv2,"(62, 62, 0, 2)",3,10000,10000,0,0
5332,layer3.0.conv2,"(0, 7, 2, 0)",11,10000,10000,0,0
5333,layer3.0.conv2,"(43, 55, 0, 1)",9,10000,10000,0,0
5334,layer3.0.conv2,"(23, 43, 1, 2)",17,10000,66,9934,0
5335,layer3.0.conv2,"(63, 8, 2, 2)",23,10000,163,9832,5
5336,layer3.0.conv2,"(45, 39, 0, 2)",28,10000,2,9993,5
5337,layer3.0.conv2,"(18, 29, 0, 1)",22,10000,12,9987,1
5338,layer3.0.conv2,"(27, 17, 2, 0)",5,10000,10000,0,0
5339,layer3.0.conv2,"(49, 59, 1, 2)",4,10000,10000,0,0
5340,layer3.0.conv2,"(36, 42, 1, 1)",28,10000,13,9983,4
5341,layer3.0.conv2,"(36, 31, 1, 0)",7,10000,10000,0,0
5342,layer3.0.conv2,"(37, 45, 0, 2)",6,10000,10000,0,0
5343,layer3.0.conv2,"(10, 57, 1, 1)",26,10000,2,9901,97
5344,layer3.0.conv2,"(54, 43, 0, 1)",11,10000,10000,0,0
5345,layer3.0.conv2,"(60, 53, 0, 0)",1,10000,10000,0,0
5346,layer3.0.conv2,"(20, 11, 2, 2)",20,10000,32,9967,1
5347,layer3.0.conv2,"(61, 7, 1, 2)",4,10000,10000,0,0
5348,layer3.0.conv2,"(7, 19, 0, 0)",4,10000,10000,0,0
5349,layer3.0.conv2,"(14, 50, 1, 2)",28,10000,10000,0,0
5350,layer3.0.conv2,"(3, 49, 2, 1)",27,10000,136,9859,5
5351,layer3.0.conv2,"(26, 42, 0, 0)",9,10000,10000,0,0
5352,layer3.0.conv2,"(25, 62, 0, 2)",22,10000,6,9994,0
5353,layer3.0.conv2,"(19, 9, 0, 1)",18,10000,1224,8776,0
5354,layer3.0.conv2,"(47, 53, 0, 1)",5,10000,10000,0,0
5355,layer3.0.conv2,"(10, 36, 0, 2)",19,10000,247,9752,1
5356,layer3.0.conv2,"(24, 2, 0, 0)",15,10000,10000,0,0
5357,layer3.0.conv2,"(58, 43, 0, 2)",9,10000,10000,0,0
5358,layer3.0.conv2,"(31, 9, 0, 0)",16,10000,2900,7100,0
5359,layer3.0.conv2,"(55, 44, 2, 2)",24,10000,155,9842,3
5360,layer3.0.conv2,"(48, 26, 0, 1)",16,10000,319,9681,0
5361,layer3.0.conv2,"(13, 62, 2, 2)",12,10000,601,9399,0
5362,layer3.0.conv2,"(63, 52, 1, 2)",4,10000,10000,0,0
5363,layer3.0.conv2,"(43, 26, 2, 0)",2,10000,10000,0,0
5364,layer3.0.conv2,"(12, 12, 1, 2)",1,10000,10000,0,0
5365,layer3.0.conv2,"(49, 45, 0, 2)",27,10000,331,9667,2
5366,layer3.0.conv2,"(50, 37, 0, 1)",28,10000,10000,0,0
5367,layer3.0.conv2,"(28, 47, 0, 0)",31,10000,10000,0,0
5368,layer3.0.conv2,"(23, 35, 1, 1)",14,10000,187,9812,1
5369,layer3.0.conv2,"(31, 62, 1, 2)",25,10000,5,9970,25
5370,layer3.0.conv2,"(40, 49, 2, 1)",26,10000,135,9860,5
5371,layer3.0.conv2,"(33, 56, 2, 1)",27,10000,31,9965,4
5372,layer3.0.conv2,"(20, 21, 1, 2)",18,10000,28,9971,1
5373,layer3.0.conv2,"(47, 15, 0, 1)",26,10000,7,9980,13
5374,layer3.0.conv2,"(17, 40, 0, 1)",8,10000,10000,0,0
5375,layer3.0.conv2,"(53, 41, 1, 2)",21,10000,8,9991,1
5376,layer3.0.conv2,"(14, 18, 2, 0)",26,10000,10000,0,0
5377,layer3.0.conv2,"(16, 57, 1, 2)",31,10000,76,9920,4
5378,layer3.0.conv2,"(22, 29, 2, 1)",1,10000,10000,0,0
5379,layer3.0.conv2,"(56, 27, 1, 2)",17,10000,1949,8051,0
5380,layer3.0.conv2,"(17, 9, 0, 2)",7,10000,10000,0,0
5381,layer3.0.conv2,"(38, 55, 2, 1)",0,10000,10000,0,0
5382,layer3.0.conv2,"(23, 18, 0, 1)",31,10000,6,9993,1
5383,layer3.0.conv2,"(59, 0, 1, 1)",31,10000,518,9480,2
5384,layer3.0.conv2,"(59, 17, 1, 0)",18,10000,51,9948,1
5385,layer3.0.conv2,"(6, 58, 0, 0)",14,10000,1618,8382,0
5386,layer3.0.conv2,"(17, 11, 1, 1)",9,10000,10000,0,0
5387,layer3.0.conv2,"(31, 24, 1, 2)",9,10000,10000,0,0
5388,layer3.0.conv2,"(7, 34, 1, 0)",25,10000,10000,0,0
5389,layer3.0.conv2,"(62, 51, 2, 1)",0,10000,10000,0,0
5390,layer3.0.conv2,"(50, 25, 1, 2)",14,10000,10000,0,0
5391,layer3.0.conv2,"(17, 54, 0, 0)",7,10000,10000,0,0
5392,layer3.0.conv2,"(8, 17, 0, 0)",3,10000,10000,0,0
5393,layer3.0.conv2,"(37, 34, 0, 1)",16,10000,10000,0,0
5394,layer3.0.conv2,"(26, 26, 0, 1)",28,10000,194,9804,2
5395,layer3.0.conv2,"(48, 2, 2, 0)",25,10000,10000,0,0
5396,layer3.0.conv2,"(63, 10, 2, 0)",24,10000,102,9893,5
5397,layer3.0.conv2,"(1, 42, 2, 2)",16,10000,443,9557,0
5398,layer3.0.conv2,"(36, 55, 2, 0)",1,10000,10000,0,0
5399,layer3.0.conv2,"(47, 53, 1, 2)",3,10000,10000,0,0
5400,layer3.0.conv2,"(14, 24, 0, 1)",23,10000,10000,0,0
5401,layer3.0.conv2,"(11, 27, 1, 0)",0,10000,10000,0,0
5402,layer3.0.conv2,"(9, 13, 1, 1)",25,10000,14,9979,7
5403,layer3.0.conv2,"(14, 60, 1, 2)",3,10000,10000,0,0
5404,layer3.0.conv2,"(6, 27, 2, 2)",2,10000,10000,0,0
5405,layer3.0.conv2,"(36, 32, 2, 0)",3,10000,10000,0,0
5406,layer3.0.conv2,"(36, 7, 1, 0)",4,10000,10000,0,0
5407,layer3.0.conv2,"(44, 51, 1, 2)",21,10000,21,9978,1
5408,layer3.0.conv2,"(9, 27, 1, 0)",6,10000,10000,0,0
5409,layer3.0.conv2,"(35, 27, 1, 1)",29,10000,76,9924,0
5410,layer3.0.conv2,"(40, 45, 2, 0)",12,10000,745,9255,0
5411,layer3.0.conv2,"(5, 1, 0, 1)",20,10000,111,9888,1
5412,layer3.0.conv2,"(48, 36, 1, 0)",31,10000,133,9857,10
5413,layer3.0.conv2,"(57, 33, 0, 0)",2,10000,10000,0,0
5414,layer3.0.conv2,"(19, 59, 2, 0)",25,10000,78,9885,37
5415,layer3.0.conv2,"(26, 61, 2, 0)",27,10000,41,9958,1
5416,layer3.0.conv2,"(11, 13, 1, 2)",24,10000,32,9965,3
5417,layer3.0.conv2,"(54, 54, 0, 0)",30,10000,3,992,9005
5418,layer3.0.conv2,"(49, 56, 1, 2)",12,10000,3082,6918,0
5419,layer3.0.conv2,"(25, 20, 1, 0)",30,10000,0,1023,8977
5420,layer3.0.conv2,"(5, 41, 0, 1)",13,10000,4863,5137,0
5421,layer3.0.conv2,"(47, 24, 1, 1)",4,10000,10000,0,0
5422,layer3.0.conv2,"(44, 54, 1, 1)",9,10000,10000,0,0
5423,layer3.0.conv2,"(47, 31, 1, 0)",15,10000,2262,7738,0
5424,layer3.0.conv2,"(20, 36, 0, 1)",25,10000,203,9787,10
5425,layer3.0.conv2,"(18, 12, 1, 2)",30,10000,6,929,9065
5426,layer3.0.conv2,"(42, 5, 0, 2)",21,10000,216,9783,1
5427,layer3.0.conv2,"(34, 54, 1, 2)",31,10000,82,9915,3
5428,layer3.0.conv2,"(26, 0, 0, 0)",9,10000,10000,0,0
5429,layer3.0.conv2,"(43, 26, 0, 1)",11,10000,10000,0,0
5430,layer3.0.conv2,"(61, 49, 1, 2)",14,10000,10000,0,0
5431,layer3.0.conv2,"(32, 40, 0, 2)",23,10000,48,9950,2
5432,layer3.0.conv2,"(7, 21, 1, 0)",23,10000,98,9899,3
5433,layer3.0.conv2,"(38, 54, 0, 0)",0,10000,10000,0,0
5434,layer3.0.conv2,"(59, 24, 0, 2)",30,10000,0,1412,8588
5435,layer3.0.conv2,"(16, 1, 2, 1)",14,10000,129,9871,0
5436,layer3.0.conv2,"(21, 61, 1, 1)",29,10000,16,9981,3
5437,layer3.0.conv2,"(14, 15, 2, 1)",8,10000,10000,0,0
5438,layer3.0.conv2,"(40, 16, 2, 2)",30,10000,48,1219,8733
5439,layer3.0.conv2,"(49, 25, 0, 2)",3,10000,10000,0,0
5440,layer3.0.conv2,"(1, 56, 0, 0)",4,10000,10000,0,0
5441,layer3.0.conv2,"(6, 18, 2, 1)",9,10000,10000,0,0
5442,layer3.0.conv2,"(24, 37, 2, 1)",31,10000,74,9921,5
5443,layer3.0.conv2,"(27, 6, 1, 2)",30,10000,123,9816,61
5444,layer3.0.conv2,"(57, 60, 0, 2)",27,10000,31,9961,8
5445,layer3.0.conv2,"(15, 60, 0, 1)",23,10000,10000,0,0
5446,layer3.0.conv2,"(55, 44, 1, 1)",29,10000,130,9868,2
5447,layer3.0.conv2,"(52, 37, 0, 2)",24,10000,120,9878,2
5448,layer3.0.conv2,"(30, 24, 1, 1)",1,10000,10000,0,0
5449,layer3.0.conv2,"(2, 46, 0, 0)",18,10000,259,9740,1
5450,layer3.0.conv2,"(17, 48, 2, 2)",23,10000,23,9975,2
5451,layer3.0.conv2,"(25, 58, 2, 0)",11,10000,10000,0,0
5452,layer3.0.conv2,"(16, 11, 2, 0)",16,10000,797,9203,0
5453,layer3.0.conv2,"(31, 1, 1, 0)",23,10000,17,9980,3
5454,layer3.0.conv2,"(36, 61, 2, 0)",26,10000,70,9927,3
5455,layer3.0.conv2,"(6, 14, 1, 1)",7,10000,10000,0,0
5456,layer3.0.conv2,"(10, 42, 0, 2)",6,10000,10000,0,0
5457,layer3.0.conv2,"(5, 8, 1, 2)",9,10000,10000,0,0
5458,layer3.0.conv2,"(53, 1, 0, 2)",2,10000,10000,0,0
5459,layer3.0.conv2,"(17, 51, 1, 2)",13,10000,3598,6402,0
5460,layer3.0.conv2,"(33, 59, 1, 2)",29,10000,107,9892,1
5461,layer3.0.conv2,"(26, 28, 1, 1)",13,10000,123,9877,0
5462,layer3.0.conv2,"(45, 62, 0, 2)",11,10000,10000,0,0
5463,layer3.0.conv2,"(13, 36, 2, 1)",30,10000,5,1009,8986
5464,layer3.0.conv2,"(11, 32, 1, 0)",26,10000,5,9994,1
5465,layer3.0.conv2,"(49, 36, 2, 0)",9,10000,10000,0,0
5466,layer3.0.conv2,"(2, 26, 0, 1)",8,10000,10000,0,0
5467,layer3.0.conv2,"(52, 54, 1, 0)",9,10000,10000,0,0
5468,layer3.0.conv2,"(39, 50, 2, 1)",16,10000,111,9889,0
5469,layer3.0.conv2,"(21, 63, 2, 0)",18,10000,2684,7316,0
5470,layer3.0.conv2,"(0, 5, 0, 2)",9,10000,10000,0,0
5471,layer3.0.conv2,"(2, 50, 2, 0)",5,10000,10000,0,0
5472,layer3.0.conv2,"(38, 48, 0, 1)",5,10000,10000,0,0
5473,layer3.0.conv2,"(3, 43, 1, 0)",9,10000,10000,0,0
5474,layer3.0.conv2,"(63, 14, 1, 2)",12,10000,3083,6917,0
5475,layer3.0.conv2,"(7, 25, 0, 1)",26,10000,134,9817,49
5476,layer3.0.conv2,"(27, 48, 2, 2)",12,10000,674,9326,0
5477,layer3.0.conv2,"(1, 11, 0, 0)",2,10000,10000,0,0
5478,layer3.0.conv2,"(6, 30, 0, 2)",28,10000,300,9699,1
5479,layer3.0.conv2,"(14, 0, 1, 2)",2,10000,10000,0,0
5480,layer3.0.conv2,"(22, 29, 1, 2)",17,10000,65,9935,0
5481,layer3.0.conv2,"(8, 42, 2, 2)",11,10000,10000,0,0
5482,layer3.0.conv2,"(6, 29, 0, 1)",14,10000,656,9344,0
5483,layer3.0.conv2,"(56, 53, 1, 0)",15,10000,10000,0,0
5484,layer3.0.conv2,"(53, 50, 0, 2)",1,10000,10000,0,0
5485,layer3.0.conv2,"(10, 17, 0, 2)",27,10000,64,9932,4
5486,layer3.0.conv2,"(8, 44, 2, 1)",29,10000,36,9963,1
5487,layer3.0.conv2,"(32, 58, 0, 1)",14,10000,615,9385,0
5488,layer3.0.conv2,"(9, 11, 0, 1)",13,10000,325,9675,0
5489,layer3.0.conv2,"(31, 1, 2, 1)",31,10000,16,9981,3
5490,layer3.0.conv2,"(25, 57, 2, 2)",18,10000,30,9969,1
5491,layer3.0.conv2,"(17, 12, 2, 2)",7,10000,10000,0,0
5492,layer3.0.conv2,"(39, 17, 2, 1)",14,10000,137,9863,0
5493,layer3.0.conv2,"(60, 52, 2, 1)",1,10000,10000,0,0
5494,layer3.0.conv2,"(13, 51, 1, 1)",30,10000,22,9903,75
5495,layer3.0.conv2,"(12, 63, 1, 1)",8,10000,10000,0,0
5496,layer3.0.conv2,"(27, 52, 0, 1)",22,10000,61,9939,0
5497,layer3.0.conv2,"(3, 11, 2, 2)",25,10000,34,9949,17
5498,layer3.0.conv2,"(20, 58, 1, 0)",10,10000,10000,0,0
5499,layer3.0.conv2,"(23, 54, 1, 1)",28,10000,10,9985,5
5500,layer3.0.conv2,"(1, 24, 1, 2)",25,10000,112,9874,14
5501,layer3.0.conv2,"(10, 50, 1, 0)",11,10000,10000,0,0
5502,layer3.0.conv2,"(0, 59, 1, 2)",15,10000,488,9512,0
5503,layer3.0.conv2,"(40, 13, 0, 1)",21,10000,29,9970,1
5504,layer3.0.conv2,"(61, 61, 1, 0)",27,10000,10000,0,0
5505,layer3.0.conv2,"(41, 63, 1, 1)",1,10000,10000,0,0
5506,layer3.0.conv2,"(24, 47, 2, 2)",1,10000,10000,0,0
5507,layer3.0.conv2,"(40, 3, 0, 2)",18,10000,164,9835,1
5508,layer3.0.conv2,"(15, 56, 0, 1)",21,10000,10000,0,0
5509,layer3.0.conv2,"(61, 24, 2, 0)",8,10000,10000,0,0
5510,layer3.0.conv2,"(45, 50, 1, 0)",28,10000,18,9975,7
5511,layer3.0.conv2,"(10, 14, 1, 2)",27,10000,88,9910,2
5512,layer3.0.conv2,"(5, 7, 2, 1)",2,10000,10000,0,0
5513,layer3.0.conv2,"(0, 23, 1, 1)",11,10000,10000,0,0
5514,layer3.0.conv2,"(57, 62, 1, 2)",29,10000,6,9992,2
5515,layer3.0.conv2,"(6, 29, 2, 0)",9,10000,10000,0,0
5516,layer3.0.conv2,"(25, 2, 0, 0)",9,10000,10000,0,0
5517,layer3.0.conv2,"(43, 1, 0, 2)",25,10000,57,9909,34
5518,layer3.0.conv2,"(4, 63, 1, 0)",1,10000,10000,0,0
5519,layer3.0.conv2,"(51, 44, 0, 0)",10,10000,10000,0,0
5520,layer3.0.conv2,"(29, 24, 1, 2)",13,10000,56,9944,0
5521,layer3.0.conv2,"(15, 2, 1, 0)",2,10000,10000,0,0
5522,layer3.0.conv2,"(1, 63, 2, 0)",1,10000,10000,0,0
5523,layer3.0.conv2,"(17, 33, 0, 1)",27,10000,36,9963,1
5524,layer3.0.conv2,"(17, 33, 2, 2)",28,10000,67,9933,0
5525,layer3.0.conv2,"(46, 30, 1, 2)",18,10000,66,9933,1
5526,layer3.0.conv2,"(3, 41, 1, 2)",5,10000,10000,0,0
5527,layer3.0.conv2,"(35, 39, 1, 2)",23,10000,3,9997,0
5528,layer3.0.conv2,"(52, 63, 1, 0)",24,10000,24,9960,16
5529,layer3.0.conv2,"(63, 26, 1, 2)",19,10000,214,9786,0
5530,layer3.0.conv2,"(32, 47, 0, 1)",21,10000,10000,0,0
5531,layer3.0.conv2,"(8, 35, 1, 2)",27,10000,189,9810,1
5532,layer3.0.conv2,"(53, 45, 2, 0)",17,10000,67,9932,1
5533,layer3.0.conv2,"(25, 37, 2, 2)",14,10000,212,9788,0
5534,layer3.0.conv2,"(45, 54, 2, 0)",26,10000,15,9985,0
5535,layer3.0.conv2,"(63, 27, 1, 1)",19,10000,86,9914,0
5536,layer3.0.conv2,"(40, 30, 0, 0)",29,10000,43,9954,3
5537,layer3.0.conv2,"(60, 46, 2, 1)",0,10000,10000,0,0
5538,layer3.0.conv2,"(37, 31, 0, 2)",26,10000,70,9929,1
5539,layer3.0.conv2,"(27, 32, 1, 0)",27,10000,0,9995,5
5540,layer3.0.conv2,"(43, 4, 1, 0)",19,10000,0,10000,0
5541,layer3.0.conv2,"(40, 7, 1, 2)",2,10000,10000,0,0
5542,layer3.0.conv2,"(22, 34, 1, 1)",10,10000,10000,0,0
5543,layer3.0.conv2,"(1, 6, 1, 0)",17,10000,638,9362,0
5544,layer3.0.conv2,"(22, 25, 2, 0)",29,10000,19,9980,1
5545,layer3.0.conv2,"(57, 29, 2, 1)",9,10000,10000,0,0
5546,layer3.0.conv2,"(40, 34, 2, 1)",0,10000,10000,0,0
5547,layer3.0.conv2,"(30, 3, 0, 1)",8,10000,10000,0,0
5548,layer3.0.conv2,"(42, 44, 0, 1)",2,10000,10000,0,0
5549,layer3.0.conv2,"(16, 0, 1, 1)",1,10000,10000,0,0
5550,layer3.0.conv2,"(23, 12, 1, 0)",21,10000,29,9970,1
5551,layer3.0.conv2,"(29, 8, 0, 1)",16,10000,5,9995,0
5552,layer3.0.conv2,"(29, 28, 1, 2)",21,10000,0,9999,1
5553,layer3.0.conv2,"(24, 10, 2, 2)",6,10000,10000,0,0
5554,layer3.0.conv2,"(14, 18, 0, 2)",22,10000,10000,0,0
5555,layer3.0.conv2,"(3, 35, 0, 1)",22,10000,119,9878,3
5556,layer3.0.conv2,"(23, 58, 1, 0)",27,10000,23,9976,1
5557,layer3.0.conv2,"(48, 23, 2, 1)",7,10000,10000,0,0
5558,layer3.0.conv2,"(6, 46, 1, 0)",12,10000,297,9703,0
5559,layer3.0.conv2,"(44, 44, 1, 1)",5,10000,10000,0,0
5560,layer3.0.conv2,"(33, 55, 0, 2)",5,10000,10000,0,0
5561,layer3.0.conv2,"(29, 41, 0, 0)",30,10000,1,9844,155
5562,layer3.0.conv2,"(38, 44, 1, 1)",14,10000,907,9093,0
5563,layer3.0.conv2,"(58, 4, 1, 0)",30,10000,309,9560,131
5564,layer3.0.conv2,"(23, 13, 1, 1)",12,10000,421,9579,0
5565,layer3.0.conv2,"(31, 56, 1, 1)",6,10000,10000,0,0
5566,layer3.0.conv2,"(17, 11, 2, 1)",30,10000,0,973,9027
5567,layer3.0.conv2,"(47, 54, 2, 2)",10,10000,10000,0,0
5568,layer3.0.conv2,"(54, 32, 0, 0)",27,10000,12,9988,0
5569,layer3.0.conv2,"(3, 32, 2, 0)",28,10000,71,9928,1
5570,layer3.0.conv2,"(50, 20, 0, 2)",3,10000,10000,0,0
5571,layer3.0.conv2,"(54, 29, 0, 2)",27,10000,21,9979,0
5572,layer3.0.conv2,"(30, 2, 0, 2)",21,10000,10000,0,0
5573,layer3.0.conv2,"(9, 55, 2, 1)",3,10000,10000,0,0
5574,layer3.0.conv2,"(39, 42, 0, 2)",21,10000,8,9991,1
5575,layer3.0.conv2,"(18, 16, 2, 2)",26,10000,79,9918,3
5576,layer3.0.conv2,"(56, 29, 2, 0)",11,10000,10000,0,0
5577,layer3.0.conv2,"(27, 35, 0, 2)",2,10000,10000,0,0
5578,layer3.0.conv2,"(39, 44, 0, 2)",18,10000,92,9907,1
5579,layer3.0.conv2,"(19, 7, 0, 1)",15,10000,33,9967,0
5580,layer3.0.conv2,"(51, 38, 1, 0)",9,10000,10000,0,0
5581,layer3.0.conv2,"(22, 30, 0, 0)",16,10000,370,9630,0
5582,layer3.0.conv2,"(16, 60, 1, 1)",28,10000,0,9999,1
5583,layer3.0.conv2,"(48, 59, 0, 2)",4,10000,10000,0,0
5584,layer3.0.conv2,"(14, 42, 1, 2)",1,10000,10000,0,0
5585,layer3.0.conv2,"(36, 33, 0, 0)",12,10000,1034,8966,0
5586,layer3.0.conv2,"(38, 31, 1, 2)",23,10000,71,9925,4
5587,layer3.0.conv2,"(28, 10, 0, 2)",10,10000,10000,0,0
5588,layer3.0.conv2,"(61, 61, 0, 2)",6,10000,10000,0,0
5589,layer3.0.conv2,"(41, 2, 1, 0)",7,10000,10000,0,0
5590,layer3.0.conv2,"(59, 16, 1, 1)",4,10000,10000,0,0
5591,layer3.0.conv2,"(57, 27, 0, 2)",7,10000,10000,0,0
5592,layer3.0.conv2,"(54, 18, 2, 2)",5,10000,10000,0,0
5593,layer3.0.conv2,"(6, 62, 0, 2)",9,10000,10000,0,0
5594,layer3.0.conv2,"(20, 12, 2, 2)",15,10000,355,9645,0
5595,layer3.0.conv2,"(50, 9, 1, 1)",13,10000,10000,0,0
5596,layer3.0.conv2,"(58, 55, 1, 0)",1,10000,10000,0,0
5597,layer3.0.conv2,"(45, 17, 2, 2)",28,10000,6,9986,8
5598,layer3.0.conv2,"(62, 0, 1, 2)",18,10000,10000,0,0
5599,layer3.0.conv2,"(44, 10, 1, 0)",3,10000,10000,0,0
5600,layer3.0.conv2,"(32, 35, 1, 0)",0,10000,10000,0,0
5601,layer3.0.conv2,"(22, 0, 0, 2)",24,10000,293,9703,4
5602,layer3.0.conv2,"(31, 63, 2, 2)",2,10000,10000,0,0
5603,layer3.0.conv2,"(27, 39, 2, 1)",3,10000,10000,0,0
5604,layer3.0.conv2,"(21, 40, 2, 1)",28,10000,6,9989,5
5605,layer3.0.conv2,"(50, 6, 0, 2)",3,10000,10000,0,0
5606,layer3.0.conv2,"(34, 1, 2, 2)",13,10000,2877,7122,1
5607,layer3.0.conv2,"(34, 52, 2, 2)",29,10000,206,9794,0
5608,layer3.0.conv2,"(44, 38, 2, 0)",9,10000,10000,0,0
5609,layer3.0.conv2,"(30, 54, 2, 2)",6,10000,10000,0,0
5610,layer3.0.conv2,"(5, 9, 0, 2)",8,10000,10000,0,0
5611,layer3.0.conv2,"(57, 22, 0, 0)",20,10000,32,9968,0
5612,layer3.0.conv2,"(12, 31, 0, 1)",24,10000,158,9842,0
5613,layer3.0.conv2,"(7, 12, 2, 1)",10,10000,10000,0,0
5614,layer3.0.conv2,"(19, 0, 0, 0)",10,10000,10000,0,0
5615,layer3.0.conv2,"(46, 30, 0, 0)",12,10000,428,9572,0
5616,layer3.0.conv2,"(9, 49, 2, 0)",26,10000,164,9836,0
5617,layer3.0.conv2,"(28, 53, 0, 0)",5,10000,10000,0,0
5618,layer3.0.conv2,"(61, 31, 2, 1)",0,10000,10000,0,0
5619,layer3.0.conv2,"(59, 39, 2, 1)",27,10000,5,9992,3
5620,layer3.0.conv2,"(61, 23, 0, 0)",1,10000,10000,0,0
5621,layer3.0.conv2,"(45, 16, 0, 1)",6,10000,10000,0,0
5622,layer3.0.conv2,"(6, 60, 0, 1)",7,10000,10000,0,0
5623,layer3.0.conv2,"(55, 30, 1, 2)",23,10000,290,9709,1
5624,layer3.0.conv2,"(3, 41, 0, 0)",13,10000,6995,3005,0
5625,layer3.0.conv2,"(58, 0, 2, 1)",5,10000,10000,0,0
5626,layer3.0.conv2,"(14, 10, 2, 1)",19,10000,10000,0,0
5627,layer3.0.conv2,"(46, 33, 1, 1)",30,10000,14,1014,8972
5628,layer3.0.conv2,"(18, 50, 1, 1)",24,10000,14,9982,4
5629,layer3.0.conv2,"(14, 23, 1, 1)",31,10000,10000,0,0
5630,layer3.0.conv2,"(10, 30, 1, 1)",7,10000,10000,0,0
5631,layer3.0.conv2,"(53, 18, 1, 0)",22,10000,36,9964,0
5632,layer3.0.conv2,"(51, 13, 0, 2)",25,10000,10000,0,0
5633,layer3.0.conv2,"(48, 56, 2, 0)",1,10000,10000,0,0
5634,layer3.0.conv2,"(47, 46, 1, 0)",29,10000,44,9952,4
5635,layer3.0.conv2,"(12, 25, 2, 2)",30,10000,3,1017,8980
5636,layer3.0.conv2,"(36, 5, 0, 2)",8,10000,10000,0,0
5637,layer3.0.conv2,"(27, 36, 2, 1)",4,10000,10000,0,0
5638,layer3.0.conv2,"(38, 38, 1, 1)",11,10000,10000,0,0
5639,layer3.0.conv2,"(63, 54, 0, 2)",13,10000,1555,8445,0
5640,layer3.0.conv2,"(0, 37, 2, 0)",4,10000,10000,0,0
5641,layer3.0.conv2,"(58, 53, 0, 2)",19,10000,10000,0,0
5642,layer3.0.conv2,"(22, 13, 1, 0)",18,10000,7,9993,0
5643,layer3.0.conv2,"(29, 14, 2, 1)",26,10000,24,9971,5
