Injection,Layer,TensorIndex,Bit,n_injections,masked,non_critical,critical
3167,layer2.5.conv1,"(11, 15, 0, 1)",10,10000,10000,0,0
3168,layer2.5.conv1,"(17, 1, 2, 2)",3,10000,8892,1108,0
3169,layer2.5.conv1,"(25, 8, 0, 0)",30,10000,0,9948,52
3170,layer2.5.conv1,"(9, 8, 0, 2)",23,10000,17,9983,0
3171,layer2.5.conv1,"(17, 29, 0, 1)",11,10000,724,9276,0
3172,layer2.5.conv1,"(7, 15, 0, 2)",2,10000,9951,49,0
3173,layer2.5.conv1,"(4, 24, 0, 0)",18,10000,21,9978,1
3174,layer2.5.conv1,"(29, 31, 2, 1)",25,10000,6,9990,4
3175,layer2.5.conv1,"(29, 22, 2, 2)",25,10000,6,9978,16
3176,layer2.5.conv1,"(16, 26, 0, 2)",31,10000,0,9995,5
3177,layer2.5.conv1,"(8, 2, 0, 0)",23,10000,88,9911,1
3178,layer2.5.conv1,"(19, 7, 2, 1)",24,10000,196,9804,0
3179,layer2.5.conv1,"(24, 19, 1, 0)",20,10000,19,9979,2
3180,layer2.5.conv1,"(31, 12, 0, 0)",27,10000,17,9977,6
3181,layer2.5.conv1,"(9, 28, 2, 2)",8,10000,1005,8994,1
3182,layer2.5.conv1,"(19, 25, 0, 0)",1,10000,9807,193,0
3183,layer2.5.conv1,"(14, 28, 1, 1)",25,10000,10000,0,0
3184,layer2.5.conv1,"(29, 29, 1, 0)",29,10000,9,9972,19
3185,layer2.5.conv1,"(8, 26, 0, 0)",9,10000,2900,7100,0
3186,layer2.5.conv1,"(6, 18, 1, 0)",22,10000,8,9987,5
3187,layer2.5.conv1,"(29, 24, 2, 1)",4,10000,9294,706,0
3188,layer2.5.conv1,"(18, 22, 2, 2)",30,10000,0,1017,8983
3189,layer2.5.conv1,"(2, 30, 0, 1)",21,10000,10000,0,0
3190,layer2.5.conv1,"(12, 19, 2, 0)",0,10000,9283,717,0
3191,layer2.5.conv1,"(6, 9, 2, 2)",17,10000,69,9931,0
3192,layer2.5.conv1,"(3, 1, 2, 0)",23,10000,34,9963,3
3193,layer2.5.conv1,"(1, 28, 1, 1)",29,10000,0,9999,1
3194,layer2.5.conv1,"(22, 20, 1, 1)",3,10000,6764,3236,0
3195,layer2.5.conv1,"(7, 28, 1, 1)",2,10000,9448,552,0
3196,layer2.5.conv1,"(4, 9, 1, 1)",28,10000,0,9998,2
3197,layer2.5.conv1,"(17, 9, 0, 0)",5,10000,8488,1512,0
3198,layer2.5.conv1,"(24, 17, 1, 0)",2,10000,9315,685,0
3199,layer2.5.conv1,"(2, 19, 0, 0)",12,10000,10000,0,0
3200,layer2.5.conv1,"(26, 12, 1, 0)",27,10000,69,9930,1
3201,layer2.5.conv1,"(16, 13, 0, 0)",10,10000,4765,5234,1
3202,layer2.5.conv1,"(2, 16, 2, 1)",4,10000,10000,0,0
3203,layer2.5.conv1,"(14, 29, 0, 2)",31,10000,10000,0,0
3204,layer2.5.conv1,"(7, 5, 2, 1)",21,10000,72,9926,2
3205,layer2.5.conv1,"(23, 30, 1, 2)",21,10000,7,9991,2
3206,layer2.5.conv1,"(20, 9, 2, 2)",17,10000,1,9998,1
3207,layer2.5.conv1,"(15, 14, 0, 1)",30,10000,0,9965,35
3208,layer2.5.conv1,"(17, 21, 2, 1)",31,10000,19,9976,5
3209,layer2.5.conv1,"(25, 3, 2, 1)",16,10000,0,9999,1
3210,layer2.5.conv1,"(6, 9, 2, 0)",14,10000,34,9966,0
3211,layer2.5.conv1,"(15, 29, 0, 0)",23,10000,0,9998,2
3212,layer2.5.conv1,"(26, 25, 1, 2)",21,10000,164,9834,2
3213,layer2.5.conv1,"(19, 5, 0, 0)",30,10000,1305,8679,16
3214,layer2.5.conv1,"(4, 20, 0, 1)",25,10000,0,9995,5
3215,layer2.5.conv1,"(27, 9, 1, 1)",1,10000,9389,611,0
3216,layer2.5.conv1,"(21, 23, 0, 1)",15,10000,71,9929,0
3217,layer2.5.conv1,"(31, 31, 1, 2)",13,10000,289,9710,1
3218,layer2.5.conv1,"(25, 27, 0, 1)",15,10000,0,9999,1
3219,layer2.5.conv1,"(10, 21, 0, 2)",20,10000,0,10000,0
3220,layer2.5.conv1,"(24, 5, 0, 0)",5,10000,5103,4896,1
3221,layer2.5.conv1,"(0, 9, 2, 1)",31,10000,0,9991,9
3222,layer2.5.conv1,"(5, 9, 0, 0)",30,10000,295,9667,38
3223,layer2.5.conv1,"(11, 2, 0, 1)",23,10000,10000,0,0
3224,layer2.5.conv1,"(22, 5, 0, 0)",19,10000,1091,8907,2
3225,layer2.5.conv1,"(21, 6, 0, 2)",5,10000,9824,176,0
3226,layer2.5.conv1,"(2, 0, 0, 0)",25,10000,10000,0,0
3227,layer2.5.conv1,"(31, 6, 1, 2)",18,10000,25,9974,1
3228,layer2.5.conv1,"(4, 18, 0, 0)",29,10000,0,9995,5
3229,layer2.5.conv1,"(16, 10, 2, 2)",6,10000,3341,6658,1
3230,layer2.5.conv1,"(31, 14, 2, 1)",2,10000,6647,3353,0
3231,layer2.5.conv1,"(25, 21, 2, 0)",30,10000,0,9934,66
3232,layer2.5.conv1,"(28, 22, 2, 1)",18,10000,0,9998,2
3233,layer2.5.conv1,"(25, 26, 0, 1)",20,10000,0,9999,1
3234,layer2.5.conv1,"(13, 15, 1, 0)",9,10000,1531,8468,1
3235,layer2.5.conv1,"(2, 5, 0, 2)",7,10000,10000,0,0
3236,layer2.5.conv1,"(9, 6, 1, 0)",9,10000,1454,8546,0
3237,layer2.5.conv1,"(4, 18, 1, 2)",20,10000,0,10000,0
3238,layer2.5.conv1,"(15, 30, 1, 1)",7,10000,3814,6185,1
3239,layer2.5.conv1,"(19, 13, 1, 2)",2,10000,9352,648,0
3240,layer2.5.conv1,"(23, 10, 1, 0)",22,10000,5,9992,3
3241,layer2.5.conv1,"(4, 3, 0, 1)",24,10000,0,9997,3
3242,layer2.5.conv1,"(11, 31, 1, 2)",25,10000,10000,0,0
3243,layer2.5.conv1,"(20, 28, 0, 1)",27,10000,0,9997,3
3244,layer2.5.conv1,"(20, 11, 0, 0)",16,10000,0,9997,3
3245,layer2.5.conv1,"(26, 5, 1, 1)",9,10000,2154,7845,1
3246,layer2.5.conv1,"(2, 8, 0, 2)",31,10000,10000,0,0
3247,layer2.5.conv1,"(17, 12, 2, 0)",26,10000,4,9995,1
3248,layer2.5.conv1,"(2, 0, 2, 1)",21,10000,10000,0,0
3249,layer2.5.conv1,"(23, 21, 0, 0)",30,10000,15,9937,48
3250,layer2.5.conv1,"(12, 13, 0, 1)",17,10000,1,9997,2
3251,layer2.5.conv1,"(25, 12, 1, 2)",2,10000,7641,2358,1
3252,layer2.5.conv1,"(29, 18, 2, 1)",2,10000,8295,1705,0
3253,layer2.5.conv1,"(18, 21, 0, 1)",4,10000,6536,3464,0
3254,layer2.5.conv1,"(30, 26, 1, 2)",14,10000,80,9919,1
3255,layer2.5.conv1,"(20, 14, 1, 1)",19,10000,0,9998,2
3256,layer2.5.conv1,"(2, 14, 2, 2)",16,10000,10000,0,0
3257,layer2.5.conv1,"(25, 16, 0, 2)",14,10000,1,9998,1
3258,layer2.5.conv1,"(2, 14, 1, 0)",25,10000,10000,0,0
3259,layer2.5.conv1,"(0, 27, 0, 0)",17,10000,12,9987,1
3260,layer2.5.conv1,"(26, 1, 2, 2)",19,10000,137,9862,1
3261,layer2.5.conv1,"(3, 31, 2, 0)",18,10000,43,9957,0
3262,layer2.5.conv1,"(7, 15, 1, 2)",21,10000,357,9641,2
3263,layer2.5.conv1,"(11, 12, 0, 2)",27,10000,10000,0,0
3264,layer2.5.conv1,"(5, 21, 2, 0)",30,10000,0,1060,8940
3265,layer2.5.conv1,"(1, 6, 0, 2)",16,10000,2,9998,0
3266,layer2.5.conv1,"(10, 18, 2, 1)",26,10000,0,9996,4
3267,layer2.5.conv1,"(10, 27, 0, 2)",10,10000,3095,6905,0
3268,layer2.5.conv1,"(23, 6, 1, 1)",4,10000,8669,1331,0
3269,layer2.5.conv1,"(4, 9, 0, 0)",15,10000,2,9997,1
3270,layer2.5.conv1,"(4, 17, 0, 0)",28,10000,0,9999,1
3271,layer2.5.conv1,"(21, 7, 2, 2)",29,10000,4,9995,1
3272,layer2.5.conv1,"(7, 30, 2, 2)",17,10000,90,9910,0
3273,layer2.5.conv1,"(5, 22, 0, 1)",11,10000,1214,8785,1
3274,layer2.5.conv1,"(24, 12, 2, 1)",1,10000,9003,997,0
3275,layer2.5.conv1,"(5, 4, 0, 0)",21,10000,347,9652,1
3276,layer2.5.conv1,"(10, 12, 1, 2)",22,10000,0,9998,2
3277,layer2.5.conv1,"(1, 21, 1, 1)",6,10000,4948,5052,0
3278,layer2.5.conv1,"(25, 13, 0, 0)",30,10000,0,9925,75
3279,layer2.5.conv1,"(4, 14, 2, 1)",29,10000,0,9998,2
3280,layer2.5.conv2,"(24, 20, 2, 1)",12,10000,369,9631,0
3281,layer2.5.conv2,"(2, 2, 1, 0)",0,10000,10000,0,0
3282,layer2.5.conv2,"(22, 1, 2, 1)",21,10000,0,9998,2
3283,layer2.5.conv2,"(26, 0, 1, 1)",5,10000,9243,757,0
3284,layer2.5.conv2,"(8, 6, 2, 2)",7,10000,8343,1657,0
3285,layer2.5.conv2,"(8, 30, 1, 2)",21,10000,28,9970,2
3286,layer2.5.conv2,"(7, 2, 2, 1)",15,10000,10000,0,0
3287,layer2.5.conv2,"(19, 27, 1, 0)",6,10000,9741,259,0
3288,layer2.5.conv2,"(3, 19, 2, 0)",16,10000,3869,6131,0
3289,layer2.5.conv2,"(24, 9, 1, 1)",26,10000,22,9975,3
3290,layer2.5.conv2,"(4, 23, 0, 1)",19,10000,27,9972,1
3291,layer2.5.conv2,"(19, 26, 0, 0)",18,10000,116,9883,1
3292,layer2.5.conv2,"(20, 11, 2, 0)",8,10000,10000,0,0
3293,layer2.5.conv2,"(6, 23, 0, 0)",16,10000,89,9909,2
3294,layer2.5.conv2,"(21, 20, 0, 0)",13,10000,40,9958,2
3295,layer2.5.conv2,"(5, 14, 0, 1)",19,10000,10000,0,0
3296,layer2.5.conv2,"(5, 19, 2, 2)",19,10000,1032,8966,2
3297,layer2.5.conv2,"(6, 25, 0, 1)",26,10000,0,9997,3
3298,layer2.5.conv2,"(5, 21, 1, 2)",3,10000,9176,824,0
3299,layer2.5.conv2,"(8, 4, 0, 2)",0,10000,9981,19,0
3300,layer2.5.conv2,"(6, 30, 0, 1)",23,10000,9,9989,2
3301,layer2.5.conv2,"(25, 6, 1, 0)",15,10000,104,9895,1
3302,layer2.5.conv2,"(5, 21, 0, 0)",6,10000,9889,111,0
3303,layer2.5.conv2,"(1, 30, 0, 2)",8,10000,8850,1150,0
3304,layer2.5.conv2,"(10, 15, 1, 0)",17,10000,0,10000,0
3305,layer2.5.conv2,"(12, 31, 2, 0)",3,10000,9636,364,0
3306,layer2.5.conv2,"(27, 13, 2, 2)",24,10000,0,9995,5
3307,layer2.5.conv2,"(12, 18, 1, 0)",25,10000,25,9956,19
3308,layer2.5.conv2,"(26, 18, 1, 0)",7,10000,9706,294,0
3309,layer2.5.conv2,"(26, 16, 2, 2)",31,10000,0,9999,1
3310,layer2.5.conv2,"(0, 7, 1, 2)",12,10000,1065,8934,1
3311,layer2.5.conv2,"(16, 8, 2, 0)",7,10000,7913,2087,0
3312,layer2.5.conv2,"(15, 8, 2, 0)",14,10000,732,9267,1
3313,layer2.5.conv2,"(15, 2, 2, 0)",25,10000,10000,0,0
3314,layer2.5.conv2,"(8, 13, 1, 0)",0,10000,9933,67,0
3315,layer2.5.conv2,"(13, 7, 2, 0)",26,10000,80,9918,2
3316,layer2.5.conv2,"(6, 21, 0, 1)",9,10000,4832,5168,0
3317,layer2.5.conv2,"(9, 7, 1, 1)",26,10000,73,9926,1
3318,layer2.5.conv2,"(24, 17, 1, 2)",12,10000,6971,3029,0
3319,layer2.5.conv2,"(9, 13, 1, 1)",12,10000,37,9961,2
3320,layer2.5.conv2,"(15, 31, 1, 1)",27,10000,155,9843,2
3321,layer2.5.conv2,"(3, 16, 0, 1)",29,10000,1,9998,1
3322,layer2.5.conv2,"(10, 3, 0, 2)",29,10000,65,9934,1
3323,layer2.5.conv2,"(18, 13, 1, 0)",18,10000,0,9998,2
3324,layer2.5.conv2,"(9, 18, 1, 0)",27,10000,42,9955,3
3325,layer2.5.conv2,"(0, 30, 2, 0)",29,10000,27,9969,4
3326,layer2.5.conv2,"(22, 19, 2, 0)",28,10000,901,9098,1
3327,layer2.5.conv2,"(12, 17, 1, 1)",17,10000,6,9992,2
3328,layer2.5.conv2,"(10, 30, 0, 1)",8,10000,9307,692,1
3329,layer2.5.conv2,"(1, 15, 2, 1)",24,10000,0,9998,2
3330,layer2.5.conv2,"(14, 9, 0, 1)",23,10000,9,9991,0
3331,layer2.5.conv2,"(16, 6, 1, 2)",19,10000,42,9958,0
3332,layer2.5.conv2,"(25, 1, 0, 2)",6,10000,9369,631,0
3333,layer2.5.conv2,"(15, 18, 1, 0)",11,10000,2327,7672,1
3334,layer2.5.conv2,"(31, 0, 0, 0)",20,10000,0,10000,0
3335,layer2.5.conv2,"(26, 21, 0, 1)",12,10000,379,9621,0
3336,layer2.5.conv2,"(11, 6, 2, 1)",27,10000,10,9982,8
3337,layer2.5.conv2,"(16, 17, 2, 0)",25,10000,23,9972,5
3338,layer2.5.conv2,"(22, 6, 1, 1)",12,10000,5005,4995,0
3339,layer2.5.conv2,"(15, 20, 0, 1)",22,10000,10,9988,2
3340,layer2.5.conv2,"(30, 15, 2, 1)",31,10000,0,9995,5
3341,layer2.5.conv2,"(14, 27, 2, 0)",4,10000,9912,88,0
3342,layer2.5.conv2,"(6, 8, 0, 1)",2,10000,9997,3,0
3343,layer2.5.conv2,"(13, 29, 1, 2)",4,10000,8917,1083,0
3344,layer2.5.conv2,"(6, 28, 2, 0)",14,10000,3107,6893,0
3345,layer2.5.conv2,"(13, 13, 1, 0)",2,10000,9967,33,0
3346,layer2.5.conv2,"(16, 0, 2, 1)",7,10000,5370,4630,0
3347,layer2.5.conv2,"(17, 28, 0, 0)",21,10000,0,9999,1
3348,layer2.5.conv2,"(15, 7, 0, 1)",15,10000,1921,8078,1
3349,layer2.5.conv2,"(2, 30, 2, 1)",10,10000,8383,1617,0
3350,layer2.5.conv2,"(0, 31, 0, 1)",21,10000,84,9916,0
3351,layer2.5.conv2,"(6, 5, 2, 2)",14,10000,1968,8031,1
3352,layer2.5.conv2,"(17, 0, 1, 2)",22,10000,0,9999,1
3353,layer2.5.conv2,"(22, 28, 2, 2)",10,10000,1330,8670,0
3354,layer2.5.conv2,"(1, 6, 2, 2)",1,10000,9999,1,0
3355,layer2.5.conv2,"(17, 12, 0, 0)",14,10000,1515,8484,1
3356,layer2.5.conv2,"(2, 11, 0, 0)",12,10000,10000,0,0
3357,layer2.5.conv2,"(8, 18, 1, 0)",28,10000,33,9963,4
3358,layer2.5.conv2,"(14, 8, 0, 0)",13,10000,4566,5434,0
3359,layer2.5.conv2,"(23, 19, 2, 1)",9,10000,6467,3533,0
3360,layer2.5.conv2,"(4, 10, 1, 1)",0,10000,9907,93,0
3361,layer2.5.conv2,"(10, 23, 0, 2)",11,10000,2638,7360,2
3362,layer2.5.conv2,"(26, 6, 0, 0)",13,10000,474,9526,0
3363,layer2.5.conv2,"(4, 9, 1, 0)",27,10000,11,9987,2
3364,layer2.5.conv2,"(14, 10, 1, 2)",21,10000,0,9999,1
3365,layer2.5.conv2,"(28, 10, 2, 2)",13,10000,107,9892,1
3366,layer2.5.conv2,"(28, 27, 0, 2)",28,10000,606,9393,1
3367,layer2.5.conv2,"(17, 20, 1, 2)",13,10000,406,9593,1
3368,layer2.5.conv2,"(1, 12, 1, 1)",24,10000,1,9997,2
3369,layer2.5.conv2,"(29, 5, 2, 0)",8,10000,8559,1441,0
3370,layer2.5.conv2,"(3, 14, 2, 2)",7,10000,10000,0,0
3371,layer2.5.conv2,"(30, 25, 2, 2)",8,10000,9084,916,0
3372,layer2.5.conv2,"(3, 11, 2, 0)",8,10000,10000,0,0
3373,layer2.5.conv2,"(15, 3, 2, 2)",4,10000,9937,63,0
3374,layer2.5.conv2,"(15, 5, 1, 2)",5,10000,9711,289,0
3375,layer2.5.conv2,"(16, 16, 1, 2)",8,10000,4055,5945,0
3376,layer2.5.conv2,"(11, 2, 1, 1)",13,10000,10000,0,0
3377,layer2.5.conv2,"(8, 14, 2, 2)",5,10000,10000,0,0
3378,layer2.5.conv2,"(9, 28, 0, 1)",5,10000,8186,1814,0
3379,layer2.5.conv2,"(20, 29, 0, 2)",17,10000,12,9986,2
3380,layer2.5.conv2,"(21, 1, 0, 0)",1,10000,9978,22,0
3381,layer2.5.conv2,"(1, 1, 0, 1)",10,10000,6493,3507,0
3382,layer2.5.conv2,"(5, 5, 2, 0)",30,10000,180,9754,66
3383,layer2.5.conv2,"(6, 28, 2, 2)",23,10000,0,9998,2
3384,layer2.5.conv2,"(3, 1, 2, 0)",22,10000,0,9998,2
3385,layer2.5.conv2,"(20, 24, 2, 0)",18,10000,51,9949,0
3386,layer2.5.conv2,"(18, 16, 0, 0)",9,10000,6567,3433,0
3387,layer2.5.conv2,"(30, 18, 1, 2)",4,10000,9512,488,0
3388,layer2.5.conv2,"(9, 11, 1, 2)",2,10000,10000,0,0
3389,layer2.5.conv2,"(20, 24, 1, 0)",27,10000,41,9957,2
3390,layer2.5.conv2,"(29, 1, 0, 2)",3,10000,9819,181,0
3391,layer2.5.conv2,"(0, 16, 0, 1)",22,10000,1,9998,1
3392,layer2.5.conv2,"(21, 5, 1, 2)",17,10000,255,9744,1
3393,layer2.5.conv2,"(9, 25, 1, 2)",7,10000,9299,701,0
3394,layer2.5.conv2,"(15, 26, 0, 1)",14,10000,4023,5977,0
3395,layer2.5.conv2,"(20, 23, 2, 0)",23,10000,17,9982,1
3396,layer2.5.conv2,"(19, 10, 2, 1)",2,10000,9938,62,0
3397,layer2.5.conv2,"(2, 30, 0, 1)",13,10000,853,9146,1
3398,layer2.5.conv2,"(15, 26, 2, 2)",29,10000,551,9447,2
3399,layer2.5.conv2,"(22, 1, 2, 2)",11,10000,3267,6732,1
3400,layer2.5.conv2,"(8, 4, 0, 1)",3,10000,9391,609,0
3401,layer2.5.conv2,"(7, 25, 1, 2)",7,10000,5125,4874,1
3402,layer2.5.conv2,"(0, 16, 2, 2)",16,10000,54,9944,2
3403,layer2.5.conv2,"(11, 30, 1, 0)",12,10000,246,9753,1
3404,layer2.5.conv2,"(24, 12, 2, 2)",4,10000,9597,403,0
3405,layer2.5.conv2,"(25, 17, 0, 0)",4,10000,9045,955,0
3406,layer2.5.conv2,"(9, 25, 2, 2)",18,10000,0,10000,0
3407,layer2.5.conv2,"(10, 19, 1, 1)",10,10000,7357,2643,0
3408,layer2.5.conv2,"(1, 15, 1, 2)",8,10000,8555,1445,0
3409,layer2.5.conv2,"(23, 27, 0, 0)",19,10000,297,9703,0
3410,layer2.5.conv2,"(16, 5, 1, 0)",24,10000,699,9298,3
3411,layer2.5.conv2,"(18, 24, 0, 1)",23,10000,30,9969,1
3412,layer2.5.conv2,"(18, 2, 0, 1)",14,10000,10000,0,0
3413,layer2.5.conv2,"(23, 21, 2, 2)",11,10000,1621,8379,0
3414,layer2.5.conv2,"(18, 12, 2, 0)",5,10000,7974,2026,0
3415,layer2.5.conv2,"(30, 24, 1, 1)",17,10000,184,9816,0
3416,layer2.5.conv2,"(18, 1, 0, 2)",6,10000,8120,1880,0
3417,layer2.5.conv2,"(23, 15, 2, 2)",11,10000,347,9652,1
3418,layer2.5.conv2,"(17, 21, 2, 0)",29,10000,8,9989,3
3419,layer2.5.conv2,"(3, 21, 0, 1)",3,10000,9308,692,0
3420,layer2.5.conv2,"(18, 15, 0, 0)",13,10000,1299,8700,1
3421,layer2.5.conv2,"(22, 12, 2, 1)",20,10000,2,9998,0
3422,layer2.5.conv2,"(7, 25, 2, 0)",9,10000,3142,6857,1
3423,layer2.5.conv2,"(6, 5, 0, 2)",29,10000,345,9653,2
3424,layer2.5.conv2,"(29, 7, 2, 0)",12,10000,2446,7554,0
3425,layer2.5.conv2,"(15, 5, 2, 2)",12,10000,5547,4453,0
3426,layer2.5.conv2,"(31, 13, 0, 1)",20,10000,0,9999,1
3427,layer2.5.conv2,"(14, 2, 1, 0)",4,10000,10000,0,0
3428,layer2.5.conv2,"(5, 31, 1, 1)",6,10000,8239,1761,0
3429,layer2.5.conv2,"(29, 26, 2, 2)",0,10000,9966,34,0
3430,layer2.5.conv2,"(0, 11, 0, 0)",1,10000,10000,0,0
3431,layer2.5.conv2,"(6, 21, 1, 0)",8,10000,8021,1979,0
3432,layer2.5.conv2,"(0, 15, 2, 1)",21,10000,0,9998,2
3433,layer2.5.conv2,"(30, 31, 1, 2)",18,10000,40,9959,1
3434,layer2.5.conv2,"(7, 26, 0, 2)",13,10000,1226,8772,2
3435,layer2.5.conv2,"(25, 23, 2, 1)",8,10000,6315,3685,0
3436,layer2.5.conv2,"(3, 4, 1, 2)",4,10000,9576,424,0
3437,layer2.5.conv2,"(7, 18, 0, 2)",18,10000,93,9906,1
3438,layer2.5.conv2,"(14, 14, 1, 2)",30,10000,10000,0,0
3439,layer2.5.conv2,"(21, 1, 2, 0)",26,10000,1,9998,1
3440,layer2.5.conv2,"(12, 10, 2, 0)",13,10000,11,9988,1
3441,layer2.5.conv2,"(9, 4, 0, 1)",17,10000,0,9999,1
3442,layer2.5.conv2,"(21, 21, 1, 0)",5,10000,8397,1603,0
3443,layer2.5.conv2,"(16, 2, 2, 2)",18,10000,10000,0,0
3444,layer2.5.conv2,"(8, 26, 2, 0)",23,10000,182,9818,0
3445,layer2.5.conv2,"(1, 21, 0, 1)",25,10000,3,9991,6
3446,layer2.5.conv2,"(27, 27, 2, 0)",6,10000,9086,914,0
3447,layer2.5.conv2,"(7, 8, 1, 0)",2,10000,9873,127,0
3448,layer2.5.conv2,"(12, 3, 2, 0)",23,10000,32,9964,4
3449,layer2.5.conv2,"(24, 25, 2, 0)",1,10000,9896,104,0
3450,layer2.5.conv2,"(24, 9, 2, 1)",4,10000,9704,296,0
3451,layer2.5.conv2,"(20, 13, 0, 0)",13,10000,5,9994,1
3452,layer2.5.conv2,"(16, 21, 1, 0)",27,10000,167,9831,2
3453,layer2.5.conv2,"(11, 27, 2, 0)",31,10000,303,9696,1
3454,layer2.5.conv2,"(31, 27, 2, 2)",9,10000,6167,3833,0
3455,layer2.5.conv2,"(13, 16, 1, 2)",2,10000,9848,152,0
3456,layer2.5.conv2,"(7, 15, 1, 2)",0,10000,9951,49,0
3457,layer2.5.conv2,"(28, 12, 1, 1)",15,10000,3,9996,1
3458,layer2.5.conv2,"(30, 8, 1, 0)",13,10000,429,9569,2
3459,layer2.5.conv2,"(14, 23, 2, 2)",7,10000,9878,122,0
3460,layer2.5.conv2,"(3, 6, 2, 1)",28,10000,11,9986,3
3461,layer2.5.conv2,"(1, 3, 2, 1)",4,10000,9888,112,0
3462,layer2.5.conv2,"(18, 18, 2, 0)",1,10000,9923,77,0
3463,layer2.5.conv2,"(28, 16, 2, 0)",25,10000,2,9982,16
3464,layer2.5.conv2,"(26, 24, 2, 1)",29,10000,19,9979,2
3465,layer2.5.conv2,"(5, 18, 0, 2)",23,10000,37,9962,1
3466,layer2.5.conv2,"(24, 15, 0, 1)",6,10000,8538,1462,0
3467,layer2.5.conv2,"(18, 1, 2, 1)",12,10000,87,9912,1
3468,layer2.5.conv2,"(11, 12, 0, 0)",14,10000,89,9910,1
3469,layer2.5.conv2,"(18, 9, 1, 1)",3,10000,9770,230,0
3470,layer2.5.conv2,"(26, 1, 2, 1)",9,10000,8705,1295,0
3471,layer2.5.conv2,"(25, 7, 1, 1)",1,10000,9963,37,0
3472,layer2.5.conv2,"(28, 11, 2, 0)",19,10000,10000,0,0
3473,layer2.5.conv2,"(14, 14, 1, 2)",23,10000,10000,0,0
3474,layer2.5.conv2,"(15, 8, 2, 2)",1,10000,9976,24,0
3475,layer2.5.conv2,"(18, 0, 1, 1)",7,10000,6910,3090,0
3476,layer2.5.conv2,"(9, 27, 1, 0)",9,10000,7064,2936,0
3477,layer2.5.conv2,"(25, 22, 2, 2)",9,10000,6207,3793,0
3478,layer2.5.conv2,"(27, 17, 0, 2)",24,10000,21,9975,4
3479,layer2.5.conv2,"(24, 22, 1, 2)",4,10000,9330,670,0
3480,layer2.5.conv2,"(13, 0, 2, 1)",27,10000,0,9998,2
3481,layer2.5.conv2,"(6, 9, 0, 2)",20,10000,21,9977,2
3482,layer2.5.conv2,"(21, 7, 1, 0)",17,10000,294,9705,1
3483,layer2.5.conv2,"(25, 9, 0, 2)",19,10000,51,9948,1
3484,layer2.5.conv2,"(17, 2, 0, 0)",30,10000,10000,0,0
3485,layer2.5.conv2,"(14, 0, 0, 2)",27,10000,0,9999,1
3486,layer2.5.conv2,"(25, 24, 0, 0)",7,10000,7859,2141,0
3487,layer2.5.conv2,"(24, 12, 0, 0)",12,10000,1049,8950,1
3488,layer2.5.conv2,"(21, 1, 0, 0)",24,10000,2,9996,2
3489,layer2.5.conv2,"(3, 17, 0, 1)",4,10000,9028,972,0
3490,layer2.5.conv2,"(20, 3, 1, 1)",11,10000,2913,7087,0
3491,layer2.5.conv2,"(12, 28, 2, 1)",9,10000,5593,4407,0
3492,layer2.5.conv2,"(3, 23, 0, 2)",17,10000,20,9980,0
3493,layer2.5.conv2,"(17, 1, 1, 1)",28,10000,0,9999,1
3494,layer2.5.conv2,"(18, 25, 0, 0)",28,10000,0,10000,0
3495,layer2.5.conv2,"(8, 25, 1, 2)",8,10000,4716,5283,1
3496,layer2.5.conv2,"(8, 22, 0, 2)",5,10000,8956,1044,0
3497,layer2.5.conv2,"(31, 30, 1, 0)",10,10000,8202,1797,1
3498,layer2.5.conv2,"(4, 16, 0, 1)",16,10000,15,9984,1
3499,layer2.5.conv2,"(4, 12, 0, 0)",29,10000,38,9962,0
3500,layer2.5.conv2,"(14, 5, 0, 1)",22,10000,221,9777,2
3501,layer2.5.conv2,"(10, 12, 1, 1)",6,10000,7703,2297,0
3502,layer2.5.conv2,"(29, 5, 1, 0)",13,10000,2248,7752,0
3503,layer2.5.conv2,"(10, 6, 0, 2)",10,10000,1779,8220,1
3504,layer2.5.conv2,"(0, 24, 0, 0)",27,10000,69,9930,1
3505,layer2.5.conv2,"(15, 20, 0, 1)",31,10000,8,9990,2
3506,layer2.5.conv2,"(22, 24, 0, 0)",13,10000,239,9760,1
3507,layer2.5.conv2,"(28, 4, 2, 2)",18,10000,0,9998,2
3508,layer2.5.conv2,"(19, 16, 2, 0)",10,10000,4124,5875,1
3509,layer2.5.conv2,"(20, 3, 0, 1)",18,10000,64,9936,0
3510,layer2.5.conv2,"(2, 6, 1, 1)",18,10000,12,9987,1
3511,layer2.5.conv2,"(3, 15, 1, 0)",16,10000,2323,7677,0
3512,layer2.5.conv2,"(6, 25, 1, 2)",6,10000,8974,1026,0
3513,layer2.5.conv2,"(9, 29, 2, 1)",10,10000,1128,8871,1
3514,layer2.6.conv1,"(11, 4, 0, 0)",5,10000,9328,672,0
3515,layer2.6.conv1,"(31, 11, 0, 2)",12,10000,0,9998,2
3516,layer2.6.conv1,"(16, 26, 0, 2)",21,10000,0,9998,2
3517,layer2.6.conv1,"(31, 28, 0, 1)",14,10000,0,10000,0
3518,layer2.6.conv1,"(15, 7, 2, 0)",20,10000,1,9998,1
3519,layer2.6.conv1,"(26, 1, 1, 0)",28,10000,11,9988,1
3520,layer2.6.conv1,"(1, 31, 2, 2)",27,10000,0,10000,0
3521,layer2.6.conv1,"(25, 7, 1, 1)",3,10000,9887,113,0
